216,52;59,81
217,13;59,75
217,75;59,75
218,37;59,75
218,99;59,75
219,60;59,75
220,22;59,69
220,84;59,75
221,45;59,69
222,07;59,69
222,69;59,69
223,30;59,69
223,92;59,63
224,54;59,63
225,16;59,63
225,77;59,63
226,39;59,63
227,01;59,56
227,62;59,56
228,24;59,56
228,86;59,56
229,47;59,56
230,09;59,56
230,71;59,56
231,33;59,56
231,94;59,50
232,56;59,50
233,18;59,50
233,79;59,50
234,41;59,50
235,03;59,44
235,65;59,50
236,26;59,44
236,88;59,44
237,49;59,44
238,11;59,44
238,73;59,44
239,35;59,44
239,96;59,38
240,58;59,38
241,20;59,38
241,81;59,38
242,43;59,38
243,05;59,31
243,66;59,31
244,28;59,31
244,90;59,31
245,52;59,31
246,13;59,25
246,75;59,25
247,37;59,25
247,98;59,25
248,60;59,25
249,22;59,25
249,83;59,19
250,45;59,19
251,07;59,19
251,69;59,19
252,30;59,19
252,92;59,13
253,54;59,19
254,15;59,13
254,77;59,13
255,39;59,13
256,01;59,13
256,62;59,13
257,24;59,13
257,86;59,13
258,47;59,06
259,09;59,06
259,71;59,06
260,32;59,06
260,94;59,06
261,56;59,00
262,17;59,00
262,79;59,00
263,41;59,00
264,02;59,00
264,64;59,00
265,26;58,94
265,88;58,94
266,49;58,94
267,11;58,94
267,73;58,94
268,34;58,94
268,96;58,94
269,58;58,88
270,20;58,88
270,81;58,88
271,43;58,88
272,05;58,88
272,66;58,81
273,28;58,81
273,90;58,81
274,51;58,81
275,13;58,81
275,75;58,81
276,36;58,75
276,98;58,75
277,60;58,75
278,22;58,75
278,83;58,75
279,45;58,75
280,07;58,69
280,68;58,69
281,30;58,69
281,92;58,69
282,54;58,69
283,15;58,69
283,77;58,63
284,39;58,63
285,00;58,63
285,62;58,63
286,24;58,56
286,85;58,56
287,47;58,56
288,09;58,56
288,70;58,56
289,32;58,56
289,94;58,56
290,56;58,56
291,17;58,50
291,79;58,50
292,41;58,50
293,02;58,50
293,64;58,50
294,26;58,50
294,87;58,44
295,49;58,44
296,11;58,44
296,73;58,44
297,34;58,38
297,96;58,44
298,58;58,38
299,19;58,38
299,81;58,38
300,43;58,38
301,04;58,38
301,66;58,38
302,28;58,38
302,89;58,31
303,51;58,31
304,13;58,31
304,75;58,31
305,36;58,31
305,98;58,31
306,60;58,31
307,21;58,25
307,83;58,25
308,45;58,25
309,07;58,25
309,68;58,25
310,30;58,19
310,92;58,19
311,53;58,19
312,15;58,19
312,77;58,19
313,38;58,19
314,00;58,19
314,62;58,13
315,23;58,13
315,85;58,13
316,47;58,13
317,09;58,13
317,70;58,06
318,32;58,13
318,94;58,06
319,55;58,06
320,17;58,06
320,79;58,06
321,40;58,06
322,02;58,00
322,64;58,00
323,26;58,00
323,87;58,00
324,49;58,00
325,11;58,00
325,72;57,94
326,34;57,94
326,96;57,94
327,57;57,94
328,19;57,94
328,81;57,94
329,43;57,94
330,04;57,88
330,66;57,88
331,28;57,88
331,89;57,88
332,51;57,88
333,13;57,88
333,74;57,81
334,36;57,81
334,98;57,81
335,60;57,81
336,21;57,81
336,83;57,81
337,45;57,81
338,06;57,75
338,68;57,75
339,30;57,75
339,92;57,75
340,53;57,75
341,15;57,75
341,77;57,69
342,38;57,69
343,00;57,69
343,62;57,69
344,23;57,69
344,85;57,69
345,47;57,69
346,08;57,63
346,70;57,63
347,32;57,63
347,94;57,63
348,55;57,56
349,17;57,56
349,79;57,56
350,40;57,56
351,02;57,56
351,64;57,56
352,26;57,50
352,87;57,56
353,49;57,50
354,11;57,50
354,72;57,50
355,34;57,50
355,96;57,50
356,58;57,44
357,19;57,44
357,81;57,44
358,43;57,44
359,04;57,44
359,66;57,44
360,28;57,44
360,89;57,38
361,51;57,38
362,13;57,38
362,75;57,38
363,36;57,38
363,98;57,38
364,60;57,31
365,21;57,31
365,83;57,31
366,45;57,31
367,07;57,31
367,68;57,31
368,30;57,31
368,92;57,31
369,53;57,31
370,15;57,31
370,77;57,31
371,38;57,25
372,00;57,25
372,62;57,25
373,24;57,25
373,85;57,25
374,47;57,19
375,09;57,19
375,70;57,19
376,32;57,19
376,94;57,19
377,55;57,19
378,17;57,13
378,79;57,13
379,40;57,13
380,02;57,13
380,64;57,06
381,26;57,06
381,87;57,06
382,49;57,06
383,11;57,06
383,73;57,06
384,34;57,06
384,96;57,06
385,58;57,00
386,19;57,00
386,81;57,00
387,43;57,00
388,05;56,94
388,66;57,00
389,28;57,00
389,89;56,94
390,51;56,94
391,13;56,94
391,75;56,94
392,36;56,94
392,98;56,88
393,60;56,94
394,21;56,88
394,83;56,88
